,topic,name,user,star,fork,watch,issue,pull_requests,projects,topic_tag,discription_text,discription_url,commits,branches,packages,releases,contributers,License,url
90,Android-studio,CSipSimple,tqcenglish,84,87,18,13,1,0,"['voip', 'java', 'softphone']",CSipSimple For Android Studio,,17,2,0,0,0,Fetching contributors,https://github.com/tqcenglish/CSipSimple
91,Android-studio,LiveData-DataBinding-Kotlin,erikjhordan-rey,84,19,5,0,0,0,"['databinding', 'architecture-components', 'android', 'android-studio', 'kotlin', 'kotlin-android', 'architecture-component', 'livedata-databinding', 'arch-component', 'architecture', 'livedata', 'jetpack', 'android-jetpack', 'livedata-viewmodel']",Sample to practice LiveData + DataBinding,,32,2,0,0,0,Fetching contributors,https://github.com/erikjhordan-rey/LiveData-DataBinding-Kotlin
92,Android-studio,idea_flutter_json_format,neverwoodsS,83,12,3,1,0,0,[],"a plugin working in idea,Android Studio....to make json string to dart classes",,90,4,0,0,0,MIT,https://github.com/neverwoodsS/idea_flutter_json_format
93,Android-studio,GoogleDevelopersColorScheme,LouisCAD,82,14,10,4,0,0,"['color-scheme', 'android-studio', 'intellij']","Color scheme for Android Studio and IntelliJ, inspired by code snippets style seen on Google Developers website",,12,1,0,0,2,MIT,https://github.com/LouisCAD/GoogleDevelopersColorScheme
94,Android-studio,webrtc-android-demo-apprtc,duqian291902259,82,31,7,6,0,0,[],"WebRTC is a free, open project.The source code of this demo is based on official samples(src/samples/androidapp). I have compiled webrtc source to get required .so and .jar files, so you can just build it by android studio.",,8,1,0,0,0,Fetching contributors,https://github.com/duqian291902259/webrtc-android-demo-apprtc
95,Android-studio,Xamarin-Forms-Mobile-Template,NowBI,82,18,16,2,1,0,[],"A simple Xamarin Forms project with a pre-configured Visual Studio 2015 environment, View Templates, Themes, Observables and Reactive Properties, Dependency Injection via Autofac, Unit Tests via xUnit, and Crash Logging via HockeyApp to be used as a starting point for mobile projects deployed to Android and iOS.",,102,2,0,0,0,MIT,https://github.com/NowBI/Xamarin-Forms-Mobile-Template
96,Android-studio,OpenCV-3.1.0-Android,ctodobom,81,31,4,1,0,0,[],Android java library converted to gradle to be referenced in Android Studio projects,,4,1,0,0,0,Fetching contributors,https://github.com/ctodobom/OpenCV-3.1.0-Android
97,Android-studio,android-vagrant,samtstern,79,28,11,5,2,0,[],"Vagrant setup with Android Studio, Android SDK, etc.",,76,2,0,0,0,View license,https://github.com/samtstern/android-vagrant
98,Android-studio,HakunaMatataIntelliJPlugin,cesards,79,7,3,10,0,0,[],"Plugin for IntelliJ in order to help our day to day development with more completions and liveTemplates, for IntelliJ & Android Studio",,32,4,0,0,0,Apache-2.0,https://github.com/cesards/HakunaMatataIntelliJPlugin
99,Android-studio,Xamaridea,EgorBo,78,19,9,12,1,0,[],Visual Studio extension. Opens *.axml/xml files in IDEA or Android Studio (Xamarin.Android),,20,1,0,0,0,GPL-2.0,https://github.com/EgorBo/Xamaridea
0,flutter,flutter,flutter,91.1k,12.2k,2.8k,"5,000+",106,113,"['mobile', 'android', 'ios', 'material-design', 'dart']",Flutter makes it easy and fast to build beautiful apps for mobile and beyond.,https://flutter.dev,"18,573",26,0,0,332,BSD-3-Clause,https://github.com/flutter/flutter
1,flutter,flutter-go,alibaba,20.7k,3.1k,616,148,5,1,"['flutter', 'dart', 'flutter-demo', 'flutter-doc']",flutter 开发者帮助 APP，包含 flutter 常用 140+ 组件的demo 演示与中文文档,https://flutter-go.pub/website/,751,18,0,0,5,View license,https://github.com/alibaba/flutter-go
2,flutter,gsy_github_app_flutter,CarGuo,10.7k,1.8k,295,7,0,0,"['flutter', 'flutter-ui', 'flutter-app', 'flutter-demo', 'flutter-widget', 'github-app', 'dart', 'cross-platform', 'android', 'ios', 'mobile-app', 'dartlang']",Flutter 超完整的开源项目，功能丰富，适合学习和日常使用。GSYGithubApp系列的优势：我们目前已经拥有Flutter、Weex、ReactNative、kotlin 四个版本。 功能齐全，项目框架内技术涉及面广，完成度高，持续维护，配套文章，适合全面学习，对比参考。跨平台的开源Github客户端App，更好的体验，更丰富的功能，旨在更好的日常管理和维护个人Github，提供更好更方便的驾车体验Σ(￣。￣ﾉ)ﾉ。同款Weex版本 ： https://github.com/CarGuo/GSYGithubAppWeex 、同款React Native版本 ： https://github.com/CarGuo/GSYGithubApp 、原生 kotlin 版本 https:…,https://github.com/CarGuo/GSYGithubAppWeex,734,3,0,0,33,Apache-2.0,https://github.com/CarGuo/gsy_github_app_flutter
3,flutter,plugins,flutter,10.5k,4.8k,443,212,0,,"['flutter', 'dart', 'plugin', 'android', 'ios', 'flutter-plugin']",Plugins for Flutter maintained by the Flutter team,https://flutter.dev/,"1,922",8,0,0,264,BSD-3-Clause,https://github.com/flutter/plugins
4,flutter,FlutterExampleApps,iampawan,9.6k,1.9k,598,0,2,0,"['flutter', 'flutter-apps', 'flutter-plugin', 'dart', 'dartlang', 'material-design', 'apps', 'android', 'ios', 'cross-platform']","[Example APPS] Basic Flutter apps, for flutter devs.",,43,2,0,0,0,Fetching contributors,https://github.com/iampawan/FlutterExampleApps
5,flutter,flutter-in-action,flutterchina,7.3k,1.5k,202,51,24,0,"['flutter', 'flutter-book']",《Flutter实战》电子书,,577,1,0,0,9,Fetching contributors,https://github.com/flutterchina/flutter-in-action
6,flutter,samples,flutter,6.9k,2.1k,373,16,5,,[],A collection of Flutter examples and demos.,,367,6,0,0,4,View license,https://github.com/flutter/samples
7,flutter,flutter-desktop-embedding,google,6.4k,493,287,13,1,0,[],"Examples of using, and testbed for, the in-development Flutter for Desktop",,449,2,0,0,0,Apache-2.0,https://github.com/google/flutter-desktop-embedding
8,flutter,fish-redux,alibaba,6.3k,687,172,85,1,1,"['flutter', 'redux', 'component', 'functional-programming', 'adapter', 'framework', 'reactive', 'aop']",An assembled flutter application framework.,https://github.com/alibaba/fish-redux,463,3,0,0,0,Apache-2.0,https://github.com/alibaba/fish-redux
9,flutter,Best-Flutter-UI-Templates,mitesh77,6k,1.3k,238,11,0,0,"['flutter', 'flutter-apps', 'flutter-ui', 'flutter-demo', 'flutter-examples', 'flutter-app', 'cross-platform', 'flutter-widget', 'flutter-material']",completely free for everyone. Its build-in Flutter Dart.,,64,3,0,0,0,View license,https://github.com/mitesh77/Best-Flutter-UI-Templates
10,flutter,Flutter-Notebook,OpenFlutter,5.5k,900,395,0,1,0,"['flutter-demo', 'flutter']",FlutterDemo合集，今天你fu了吗,,445,1,0,0,0,Apache-2.0,https://github.com/OpenFlutter/Flutter-Notebook
11,flutter,flutter_architecture_samples,brianegan,5.1k,933,214,17,1,1,"['dart', 'flutter', 'redux']",TodoMVC for Flutter,http://fluttersamples.com/,336,8,0,0,0,BSD-3-Clause,https://github.com/brianegan/flutter_architecture_samples
12,flutter,invoiceninja,invoiceninja,5k,1.6k,208,584,7,2,"['php', 'expenses', 'javascript', 'invoices', 'tasks', 'laravel', 'payments', 'time-tracker', 'kanban', 'proposals', 'invoice', 'flutter']","Invoices, Expenses and Tasks built with Laravel and Flutter",https://invoiceninja.com,"8,980",3,0,0,166,View license,https://github.com/invoiceninja/invoiceninja
13,flutter,FlutterDouBan,kaina404,4.8k,926,106,31,2,0,[],"🔥🔥🔥Flutter豆瓣客户端,Awesome Flutter Project,全网最100%还原豆瓣客户端。首页、书影音、小组、市集及个人中心，一个不拉。（ https://img.xuvip.top/douyademo.mp4）",https://img.xuvip.top/douyademo.mp4,385,7,0,0,0,Fetching contributors,https://github.com/kaina404/FlutterDouBan
14,flutter,HistoryOfEverything,2d-inc,4.7k,682,119,30,3,0,[],Flutter Launch Timeline Demo,https://medium.com/2dimensions/the-hi…,226,4,0,0,0,MIT,https://github.com/2d-inc/HistoryOfEverything
15,flutter,Flutter-UI-Kit,iampawan,4.6k,883,187,2,2,1,"['flutter', 'dart', 'uikit']",Flutter app for collection of UI in a UIKit,,84,7,0,0,2,Apache-2.0,https://github.com/iampawan/Flutter-UI-Kit
16,flutter,flutter-examples,nisrulz,4.6k,1.2k,208,9,0,0,"['dartlang', 'dart', 'android', 'ios', 'flutter', 'application-framework', 'objective-c', 'java', 'google-flutter', 'cross-platform', 'flutter-apps', 'flutter-examples', 'flutter-material', 'swift']","[Examples] Simple basic isolated apps, for budding flutter devs.",,145,2,0,0,0,Apache-2.0,https://github.com/nisrulz/flutter-examples
17,flutter,bloc,felangel,4.3k,924,119,18,2,1,"['flutter', 'dart', 'dartlang', 'flutter-package', 'bloc', 'dart-web', 'dart-library', 'state-management', 'library', 'angulardart']",A predictable state management library that helps implement the BLoC design pattern,https://bloclibrary.dev,811,3,0,0,212,MIT,https://github.com/felangel/bloc
18,flutter,flutter_wanandroid,Sky24n,4.1k,902,118,24,0,0,"['flutter', 'bloc', 'rxdart', 'wanandroid']",🔥🔥🔥 基于Google Flutter的WanAndroid客户端，支持Android和iOS。包括BLoC、RxDart 、国际化、主题色、启动页、引导页，拥有较好的项目结构&比较规范的代码！,,102,1,0,0,0,BSD-2-Clause,https://github.com/Sky24n/flutter_wanandroid
19,flutter,Flutter-learning,AweiLoveAndroid,3.9k,626,164,13,0,0,"['flutter', 'flutter-apps', 'dart', 'android-ios', 'android-flutter', 'flutter-plugin', 'flutter-examples', 'flutter-widget', 'flutter-ui', 'flutter-app']","🔥 👍 🌟 ⭐ ⭐⭐ Flutter all you want.Flutter install,flutter samples,Flutter projects,Flutter plugin,Flutter problems,Dart codes,etc.Flutter安装和配置，Flutter开发遇到的难题，Flutter示例代码和模板，Flutter项目实战，Dart语言学习示例代码。",,184,2,0,0,0,Apache-2.0,https://github.com/AweiLoveAndroid/Flutter-learning
20,flutter,go-flutter,go-flutter-desktop,3.8k,201,107,33,1,,"['flutter', 'golang', 'desktop', 'glfw', 'go', 'windows', 'macos', 'linux', 'ui', 'hover']","Flutter on Windows, MacOS and Linux - based on Flutter Embedding, Go and GLFW.",https://hover.build,270,2,0,0,51,BSD-3-Clause,https://github.com/go-flutter-desktop/go-flutter
21,flutter,flutter_boost,alibaba,3.8k,550,118,59,2,1,"['flutter', 'hybrid-app', 'hybrid-flutter', 'ios', 'android', 'dart']",FlutterBoost is a Flutter plugin which enables hybrid integration of Flutter for your existing native apps with minimum efforts,https://github.com/alibaba/flutter_boost,569,15,0,0,48,MIT,https://github.com/alibaba/flutter_boost
22,flutter,Flutter-Course-Resources,londonappbrewery,3.3k,955,298,7,0,0,[],Learn to Code While Building Apps - The Complete Flutter Development Bootcamp,https://www.appbrewery.co,92,1,0,0,0,"3
    
    contributors",https://github.com/londonappbrewery/Flutter-Course-Resources
23,flutter,flutter_deer,simplezhli,3.1k,699,80,3,0,0,"['flutter', 'android', 'ios', 'dart', 'chart', 'dialog', 'customview', 'popup-window', 'citypicker', 'sticky-headers', 'rxdart', 'dio', 'flutter-ui', 'flutter-app', 'flutter-widget', 'provider', 'amap', 'sliver', 'test-drive']",🦌 Flutter 练习项目(包括集成测试、可访问性测试)。内含完整UI设计图，更贴近真实项目的练习。Flutter practice project. Includes a complete UI design and exercises that are closer to real projects.,,195,1,0,0,0,Apache-2.0,https://github.com/simplezhli/flutter_deer
24,flutter,inKino,roughike,2.9k,515,116,22,3,0,"['dart', 'dartlang', 'flutter', 'flutter-redux', 'testing', 'cross-platform', 'multiplatform', 'angulardart', 'angular']",A multiplatform Dart movie app with 40% of code sharing between Flutter and the Web.,https://inkino.app,419,2,0,0,3,Apache-2.0,https://github.com/roughike/inKino
25,flutter,AndroidProject,getActivity,2.7k,592,74,1,0,0,"['android', 'framework', 'android-application', 'android-sdk', 'android-framework', 'mvp', 'mvparms', 'rxjava', 'rxandroid', 'android-library', 'dialog', 'glide', 'rxjava2', 'dagger2', 'retrofit2', 'okhttp3', 'toast', 'flutter', 'react-native', 'androidx']",An advanced template project,,14,1,0,0,10,Apache-2.0,https://github.com/getActivity/AndroidProject
26,flutter,FlutterScreens,samarthagarwal,2.7k,703,132,2,1,0,"['flutter', 'dart', 'dartlang', 'flutter-widget', 'flutter-apps']","A collection of Screens and attractive UIs built with Flutter ready to be used in your applications. No external libraries are used. Just download, add to your project and use.",,47,1,0,0,0,MIT,https://github.com/samarthagarwal/FlutterScreens
27,flutter,flame,flame-engine,2.6k,203,97,15,4,0,"['flutter', 'game-engine', 'game', 'dart', 'flame']",A minimalist Flutter game engine,https://flame-engine.org,793,6,0,0,44,MIT,https://github.com/flame-engine/flame
28,flutter,flutter-osc,yubo725,2.5k,428,84,8,0,0,"['flutter', 'android', 'ios', 'app', 'mobile-app']",基于Google Flutter的开源中国客户端，支持Android和iOS。,,33,1,0,0,0,MIT,https://github.com/yubo725/flutter-osc
29,flutter,gsy_flutter_book,CarGuo,2.5k,289,56,0,0,0,"['flutter', 'flutter-demo', 'flutter-book', 'flutter-learn', 'gitbook']",Flutter 完整开发实战详解系列，提供在线预览和pdf下载，本系列将完整讲述：如何快速从 0 开发一个完整的 Flutter APP，配套高完成度 Flutter 开源项目 GSYGithubAppFlutter ，同时会提供一些Flutter的开发细节技巧，之后深入源码和实战为你全面解析 Flutter 。,https://juejin.im/user/582aca2ba22b9d…,73,2,0,0,1,MIT,https://github.com/CarGuo/gsy_flutter_book
30,flutter,zhihu-flutter,xujiyou,2.5k,399,72,6,0,0,[],Flutter 高仿知乎 UI，非常漂亮，也非常流畅。,,7,1,0,0,0,Fetching contributors,https://github.com/xujiyou/zhihu-flutter
31,flutter,fluro,theyakka,2.4k,236,50,43,14,,"['flutter', 'router', 'routing', 'parameters', 'flutter-routing']","Fluro is a Flutter routing library that adds flexible routing options like wildcards, named parameters and clear route definitions.",https://theyakka.com,111,4,0,0,11,View license,https://github.com/theyakka/fluro
32,flutter,flutter_swiper,best-flutter,2.3k,294,41,144,13,0,"['flutter', 'flutter-plugin', 'flutter-widget', 'swiper', 'carousel', 'carousel-plugin']","The best swiper for flutter , with multiple layouts, infinite loop. Compatible with Android & iOS.",,83,2,0,0,0,MIT,https://github.com/best-flutter/flutter_swiper
33,flutter,provider,rrousselGit,2.3k,180,60,40,2,0,"['flutter', 'state-management', 'dart', 'provider']","InheritedWidgets, but simple",https://pub.dev/packages/provider,190,3,0,0,32,MIT,https://github.com/rrousselGit/provider
34,flutter,flutter-ui-nice,nb312,2.3k,415,112,5,0,,"['flutter', 'ui', 'widgets', 'layout', 'learn', 'google', 'kit', 'listview', 'tabview', 'animation', 'course', 'app', 'example', 'project', 'demo', 'api', 'package', 'plugins', 'resources', 'simple']",More than 130+ pages in this beautiful app and more than 45 developers has contributed to it.,,119,2,0,0,0,Fetching contributors,https://github.com/nb312/flutter-ui-nice
35,flutter,flutter-study,yang7229693,2.2k,373,95,4,0,0,"['flutter', 'study']",Flutter Study,,48,1,0,0,0,Fetching contributors,https://github.com/yang7229693/flutter-study
36,flutter,flukit,flutterchina,2.2k,283,105,7,0,0,[],A Flutter UI Kit. 一个Flutter UI组件库。,,29,1,0,0,0,"1
    
    contributor",https://github.com/flutterchina/flukit
37,flutter,Android-Studio-Plugins,balsikandar,2.1k,206,101,3,1,0,"['android', 'android-studio', 'android-plugin', 'tools', 'flutter', 'flutter-plugin', 'android-studio-plugin', 'android-weekly']",This is a list of all awesome and useful android studio plugins.,,45,1,0,0,0,Apache-2.0,https://github.com/balsikandar/Android-Studio-Plugins
38,flutter,flutter-tutorials,FilledStacks,2.1k,745,115,2,2,0,"['flutter', 'flutter-examples', 'dart', 'tutorial-code', 'tutorials']",The repo contains the source code for all the tutorials on the FilledStacks Youtube channel.,,210,3,0,0,0,MIT,https://github.com/FilledStacks/flutter-tutorials
39,flutter,flutter_vignettes,gskinnerTeam,2k,454,98,1,1,,[],"A collection of fun Flutter experiments, created by gskinner, in partnership with Google.",https://flutter.gskinner.com,23,4,0,0,0,MIT,https://github.com/gskinnerTeam/flutter_vignettes
40,flutter,Flare-Flutter,2d-inc,2k,338,73,93,16,0,[],Load and get full control of your Rive files in a Flutter project using this library.,https://rive.app/,380,21,0,0,0,MIT,https://github.com/2d-inc/Flare-Flutter
41,flutter,ion,pion,1.9k,166,81,32,4,1,"['webrtc', 'sfu', 'media', 'server', 'golang', 'js', 'flutter']",Distributed RTC System by pure Go and Flutter,https://github.com/pion/ion/wiki,343,10,0,0,2,MIT,https://github.com/pion/ion
42,flutter,MXFlutter,TGIF-iMatrix,1.9k,222,62,3,0,0,[],基于JavaScript 的Flutter框架 MXFlutter,,117,3,0,0,6,MIT,https://github.com/TGIF-iMatrix/MXFlutter
43,flutter,flutter-netease-music,boyan01,1.9k,423,57,4,0,5,"['flutter-apps', 'music-player', 'android-application', 'flutter', 'netease-cloud-music', 'android', 'dart']","flutter music player application, support iOS and Android. （仿网易云音乐）",,470,3,0,0,2,View license,https://github.com/boyan01/flutter-netease-music
44,flutter,GSYGithubAPP,CarGuo,1.9k,349,52,4,3,0,"['react-native', 'github', 'weex']",超完整的React Native项目，功能丰富，适合学习和日常使用。GSYGithubApp系列的优势：我们目前已经拥有Flutter、Weex、ReactNative、kotlin 四个版本。 功能齐全，项目框架内技术涉及面广，完成度高，配套文章，适合全面学习，对比参考。开源Github客户端App，更好的体验，更丰富的功能，旨在更好的日常管理和维护个人Github，提供更好更方便的驾车体验Σ(￣。￣ﾉ)ﾉ。同款Weex版本 ： https://github.com/CarGuo/GSYGithubAppWeex 、同款Flutter版本 ： https://github.com/CarGuo/GSYGithubAppFlutter 、原生 kotlin 版本 https://git…,https://github.com/CarGuo/GSYGithubAppWeex,26,7,0,0,27,Apache-2.0,https://github.com/CarGuo/GSYGithubAPP
45,flutter,flutter_easyrefresh,xuelongqy,1.8k,288,28,10,1,0,"['refresh', 'load-more', 'easy-refresh']",A flutter widget that provides pull-down refresh and pull-up load.,,481,3,0,0,37,MIT,https://github.com/xuelongqy/flutter_easyrefresh
46,flutter,graphql-flutter,zino-app,1.8k,263,53,103,8,2,"['flutter', 'dart', 'graphql', 'client']","A GraphQL client for Flutter, bringing all the features from a modern GraphQL client to one easy to use package.",https://pub.dartlang.org/packages/gra…,975,6,0,0,76,MIT,https://github.com/zino-app/graphql-flutter
47,flutter,fun_android_flutter,phoenixsky,1.8k,299,58,0,2,0,"['wanandroid', 'flutter', 'provider']",👿👿👿👿👿玩Android客户端Flutter版本。Provider的最佳实践.DarkMode、多色彩主题、国际化、切换字体、优美动画,,267,4,0,0,9,Fetching contributors,https://github.com/phoenixsky/fun_android_flutter
48,flutter,flutter_shuqi,huanxsd,1.8k,432,60,8,0,0,[],高仿书旗小说 Flutter版，支持iOS、Android,,39,1,0,0,0,Fetching contributors,https://github.com/huanxsd/flutter_shuqi
49,flutter,flutter_ui_challenges,lohanidamodar,1.8k,649,110,2,1,0,"['flutter', 'flutter-examples', 'flutter-demo', 'flutter-ui-challenges', 'flutter-ui', 'flutter-widget']",Trying to replicate various app UIs in flutter,,411,5,0,0,1,MIT,https://github.com/lohanidamodar/flutter_ui_challenges
50,flutter,fluwx,OpenFlutter,1.7k,260,51,4,0,0,"['flutter', 'wxsdk', 'wechatsdk', 'wechat']",Flutter版微信SDK.WeChat SDK for flutter.,,709,8,0,0,9,Apache-2.0,https://github.com/OpenFlutter/fluwx
51,flutter,flutterfire,FirebaseExtended,1.7k,792,66,689,82,1,[],🔥 Firebase plugins for Flutter apps,https://firebaseopensource.com/projec…,"1,003",10,0,0,111,BSD-3-Clause,https://github.com/FirebaseExtended/flutterfire
52,flutter,app,WorldHealthOrganization,1.7k,423,115,145,18,0,"['flutter', 'dart', 'firebase', 'appengine-java', 'epidemiology', 'covid-19', 'coronavirus']",Official World Health Organization COVID-19 App,https://worldhealthorganization.githu…,386,12,0,0,8,View license,https://github.com/WorldHealthOrganization/app
53,flutter,flutter_screenutil,OpenFlutter,1.7k,189,33,2,0,0,"['flutter', 'dart', 'screenutil', 'screen', 'scale']","Flutter screen adaptation, font adaptation, get screen information",https://pub.dartlang.org/packages/flu…,187,6,0,0,0,Apache-2.0,https://github.com/OpenFlutter/flutter_screenutil
54,flutter,flutter_spinkit,jogboms,1.6k,145,29,5,1,,"['flutter', 'flutter-plugin', 'dart', 'dartlang', 'animation', 'animation-library', 'spinkit', 'android', 'ios', 'loading', 'loading-animations', 'loaders']",✨ A collection of loading indicators animated with flutter. Heavily Inspired by http://tobiasahlin.com/spinkit.,http://tobiasahlin.com/spinkit,92,1,0,0,11,MIT,https://github.com/jogboms/flutter_spinkit
55,flutter,fl_chart,imaNNeoFighT,1.6k,257,24,42,0,0,"['flutter-widget', 'flutter', 'chart', 'charts', 'fl-chart', 'graph', 'linechart', 'barchart', 'piechart']","A powerful Flutter chart library, currently supporting Line Chart, Bar Chart, Pie Chart and Scatter Chart.",,640,51,0,0,48,BSD-3-Clause,https://github.com/imaNNeoFighT/fl_chart
56,flutter,sqflite,tekartik,1.6k,227,43,45,2,0,[],SQLite flutter plugin,,554,2,0,0,14,BSD-2-Clause,https://github.com/tekartik/sqflite
57,flutter,UIWidgets,UnityTech,1.6k,218,87,29,2,0,"['unity', 'ui', 'app', 'flutter', 'android', 'ios', 'webgl', 'mobile', 'uiwidgets', 'cross-platform', 'unity-engine', 'unity-editor']","UIWidget is a Unity Package which helps developers to create, debug and deploy efficient, cross-platform Apps.",,"1,861",36,0,0,2,View license,https://github.com/UnityTech/UIWidgets
58,flutter,GZXTaoBaoAppFlutter,GanZhiXiong,1.5k,317,75,22,0,0,"['flutter', 'app', 'android', 'ios', 'dart', 'taobao-app', 'taobao']",Flutter淘宝App，支持iOS、Android,,92,1,0,0,1,Apache-2.0,https://github.com/GanZhiXiong/GZXTaoBaoAppFlutter
59,flutter,gsy_flutter_demo,CarGuo,1.4k,208,34,2,0,0,"['flutter', 'flutter-demo', 'flutter-ui', 'flutter-plugin', 'flutter-widget', 'flutter-examples']",Flutter 不同于 GSYGithubAppFlutter 完整项目，本项目将逐步完善各种 Flutter 独立例子，方便新手学习上手和小问题方案解决。 目前开始逐步补全完善，主要提供一些有用或者有趣的例子，如果你也有好例子，欢迎提交 PR 。,https://juejin.im/user/582aca2ba22b9d…,160,2,0,0,0,MIT,https://github.com/CarGuo/gsy_flutter_demo
60,flutter,coderiver,cachecats,1.4k,257,111,5,1,0,[],致力于打造全平台全栈精品开源项目，计划做成包含 pc 端（Vue、React）、移动 H5（Vue、React）、ReactNative、Flutter、Android 原生、微信小程序、Angular、Node、java 后端的全平台型全栈项目，欢迎关注。,,69,1,0,0,0,Fetching contributors,https://github.com/cachecats/coderiver
61,flutter,getflutter,ionicfirebaseapp,1.4k,172,45,12,1,1,"['flutter', 'dart', 'flutter-ui', 'flutter-widget', 'widgetkit', 'flutter-library', 'flutter-app', 'darts', 'dartlang', 'dart-library', 'dart-package']",Most popular and easy to use open source UI library with 1000+ Widgets to build flutter app.,https://www.getflutter.dev,657,3,0,0,0,View license,https://github.com/ionicfirebaseapp/getflutter
62,flutter,flutter-rs,flutter-rs,1.4k,48,47,24,1,0,"['flutter', 'rust', 'gui']",Build beautiful desktop apps with flutter and rust. 🌠 (wip),,471,17,0,0,3,MIT,https://github.com/flutter-rs/flutter-rs
63,flutter,flutter_staggered_grid_view,letsar,1.4k,238,25,68,5,0,"['flutter', 'dart', 'staggeredgrid']",A Flutter staggered grid view,,76,1,0,0,13,MIT,https://github.com/letsar/flutter_staggered_grid_view
64,flutter,mobx.dart,mobxjs,1.4k,155,49,39,6,,"['dart', 'mobx', 'reactive', 'state-management', 'flutter']","MobX for the Dart language. Hassle-free, reactive state-management for your Dart and Flutter apps.",https://mobx.netlify.com,808,5,0,0,47,MIT,https://github.com/mobxjs/mobx.dart
65,flutter,flutter_app,shichunlei,1.3k,277,35,7,0,0,"['dart', 'flutter', 'widget', 'dialog', 'picker', 'slider', 'likebutton', 'timeline', 'stggeredgridview', 'douban-movie', 'meiriyiwen', 'weather', 'http', 'api', 'q-daily', 'qdaily', 'shop', 'zhuishushenqi', 'musicplayer', 'nba']",🔥🔥🔥本项目包括各种基本控件使用（Text、TextField、Icon、Image、Listview、Gridview、Picker、Stepper、Dialog、Slider、Row、Appbar、Sizebox、BottomSheet、Chip、Dismissible、FlutterLogo、Check、Switch、TabBar、BottomNavigationBar、Sliver等）、豆瓣电影、tubitv、每日一文、和天气、百姓生活、随机诗词、联系人、句子迷、好奇心日报、有道精品课、高德定位、音乐播放器🎵、追书神器等板块,,559,1,0,0,0,Apache-2.0,https://github.com/shichunlei/flutter_app
66,flutter,NeteaseCloudMusic,fluttercandies,1.3k,215,51,4,0,0,"['flutter', 'netease', 'netease-cloud-music', 'music']",Flutter - NeteaseCloudMusic Flutter 版本的网易云音乐,,104,3,0,0,0,Apache-2.0,https://github.com/fluttercandies/NeteaseCloudMusic
67,flutter,flutter_pulltorefresh,peng8350,1.3k,211,22,55,4,0,[],a widget provided to the flutter scroll component drop-down refresh and pull up load.,,453,1,0,0,36,MIT,https://github.com/peng8350/flutter_pulltorefresh
68,flutter,flutter-webrtc,cloudwebrtc,1.3k,273,78,62,6,2,"['flutter', 'webrtc', 'android', 'ios', 'web', 'voip', 'sip', 'desktop']",WebRTC plugin for Flutter Mobile/Desktop/Web,,447,8,0,0,2,MIT,https://github.com/cloudwebrtc/flutter-webrtc
69,flutter,timy-messenger,janoodleFTW,1.3k,285,51,9,1,,"['flutter', 'swift', 'kotlin', 'messenger', 'messaging', 'firebase', 'app', 'android', 'ios']",Timy - open source mobile app for groups to communicate and organize themselves. Built with flutter.,,41,3,0,0,0,Apache-2.0,https://github.com/janoodleFTW/timy-messenger
70,flutter,flutter_redux,brianegan,1.2k,134,28,20,2,1,"['flutter', 'redux', 'dart', 'dartlang']",A library that connects Widgets to a Redux Store,,64,9,0,0,2,MIT,https://github.com/brianegan/flutter_redux
71,flutter,zefyr,memspace,1.2k,285,38,111,17,1,"['dartlang', 'flutter', 'rich-text-editor']",Soft and gentle rich text editing for Flutter applications.,https://zefyr-editor.gitbook.io,203,11,0,0,0,Fetching contributors,https://github.com/memspace/zefyr
72,flutter,morec,Mayandev,1.2k,171,36,4,0,0,"['flutter', 'app', 'douban-movie', 'flutter-movie-app', 'flutter-movie']",🎥非常精美的 Flutter 版电影客户端，利用豆瓣现有的 Api，打造了一个完整的电影展示 App(部分 UI 仿豆瓣电影)。 A beautiful movie application build by flutter.,,114,2,0,0,0,MIT,https://github.com/Mayandev/morec
73,flutter,flutter_slidable,letsar,1.2k,183,27,58,7,0,"['flutter', 'dart', 'swipe-menu', 'slide-menu']",A Flutter implementation of slidable list item with directional slide actions.,,120,1,0,0,20,MIT,https://github.com/letsar/flutter_slidable
74,flutter,flutter-todos,asjqkkkk,1.2k,221,27,0,0,1,"['todolist', 'mvp', 'dio', 'flutter', 'custom-theme', 'colorful-themes']",📝 one day list app created by flutter!,,249,4,0,0,10,MIT,https://github.com/asjqkkkk/flutter-todos
75,flutter,flutter_blue,pauldemarco,1.2k,486,48,211,26,1,[],Bluetooth plugin for Flutter,,252,5,0,0,4,View license,https://github.com/pauldemarco/flutter_blue
76,flutter,flutter_cached_network_image,Baseflow,1.2k,300,29,81,4,1,"['flutter', 'image', 'imageprovider', 'caching']","Download, cache and show images in a flutter app",https://baseflow.com,160,8,0,0,22,MIT,https://github.com/Baseflow/flutter_cached_network_image
77,flutter,hive,hivedb,1.2k,73,28,81,4,,"['flutter', 'dart', 'key-value', 'nosql', 'encryption', 'hive', 'database']",Lightweight and blazing fast key-value database written in pure Dart.,https://docs.hivedb.dev/,335,5,0,0,24,Apache-2.0,https://github.com/hivedb/hive
78,flutter,flutter_map,johnpryan,1.2k,350,52,103,20,1,"['dart', 'flutter', 'leaflet']",A Flutter map widget inspired by Leaflet,,427,9,0,0,0,BSD-3-Clause,https://github.com/johnpryan/flutter_map
79,flutter,website,flutter,1.2k,1.5k,122,389,2,,"['flutter', 'dart', 'website']",Flutter web site,https://flutter.dev,"2,722",2,0,0,1,View license,https://github.com/flutter/website
