,topic,name,user,star,fork,watch,issue,pull_requests,projects,topic_tag,discription_text,discription_url,commits,branches,packages,releases,contributers,License,url
82,c++,WeChatPlugin-MacOS,TKkk-iOSer,13.5k,2.5k,424,131,3,0,"['macos', 'wechat', 'weixin', 'tweak', 'plugin', 'alfred-workflow']",,,1,2,0,0,16,Fetching contributors,https://github.com/TKkk-iOSer/WeChatPlugin-MacOS
83,c++,core,dotnet,13.4k,3.2k,1.4k,246,5,0,"['dotnet', 'dotnet-core']",Home repository for .NET Core,,"2,599",26,0,0,97,MIT,https://github.com/dotnet/core
84,c++,fmdb,ccgus,13.3k,2.8k,568,216,38,0,[],A Cocoa / Objective-C wrapper around SQLite,,591,10,0,0,21,View license,https://github.com/ccgus/fmdb
85,c++,chromeless,prisma-archive,13.3k,604,242,172,26,1,"['serverless', 'integration-testing', 'headless-chrome', 'headless', 'graphcool', 'nightmarejs', 'selenium', 'chrome']",🖥 Chrome automation made simple. Runs locally or headless on AWS Lambda.,https://chromeless.netlify.com,559,22,0,0,8,MIT,https://github.com/prisma-archive/chromeless
86,c++,core-js,zloirock,12.6k,873,231,52,3,,"['proposal', 'polyfill', 'shim', 'es6', 'promise', 'weakmap', 'es7', 'es2015', 'esnext', 'symbol', 'ponyfill', 'es2019', 'javascript', 'js']",Standard Library,,"2,735",5,0,0,170,MIT,https://github.com/zloirock/core-js
87,c++,Screenshot-to-code,emilwallner,12.6k,1.3k,533,3,1,1,"['keras', 'deep-learning', 'seq2seq', 'encoder-decoder', 'lstm', 'floydhub', 'machine-learning', 'cnn', 'cnn-keras', 'jupyter-notebook', 'jupyter']",A neural network that transforms a design mock-up into a static website.,,174,2,0,0,0,View license,https://github.com/emilwallner/Screenshot-to-code
88,c++,python-cheatsheet,gto76,12.5k,2.5k,480,3,6,0,"['cheatsheet', 'python', 'python-3']",Comprehensive Python Cheatsheet,https://gto76.github.io/python-cheats…,"1,814",3,0,0,0,Fetching contributors,https://github.com/gto76/python-cheatsheet
89,c++,CheatSheetSeries,OWASP,12.5k,1.8k,416,40,6,1,"['owasp', 'code', 'security', 'cheatsheets', 'best-practices', 'appsec']",The OWASP Cheat Sheet Series was created to provide a concise collection of high value information on specific application security topics.,https://cheatsheetseries.owasp.org,916,3,0,0,0,View license,https://github.com/OWASP/CheatSheetSeries
90,c++,cool-retro-term,Swordfish90,12.4k,546,309,265,10,0,"['retro', 'qml', 'qt', 'macos', 'linux', 'terminal']",A good looking terminal emulator which mimics the old cathode display...,,729,12,0,0,6,"50
    
    contributors",https://github.com/Swordfish90/cool-retro-term
91,c++,radare2,radareorg,12.4k,2.2k,460,"1,328",23,28,"['radare2', 'c', 'commandline', 'reverse-engineering', 'forensics', 'security', 'binary-analysis', 'malware-analysis', 'disassembler']",UNIX-like reverse engineering framework and command-line toolset,https://www.radare.org/,"24,078",96,0,0,81,LGPL-3.0,https://github.com/radareorg/radare2
92,c++,graal,oracle,12.3k,855,445,589,68,3,"['polyglot', 'vm', 'java', 'javascript', 'python', 'r', 'ruby', 'c']",GraalVM: Run Programs Faster Anywhere 🚀,https://www.graalvm.org,"44,003",14,0,0,154,View license,https://github.com/oracle/graal
93,c++,awesome-computer-vision,jbhuang0604,12.2k,3.1k,1.1k,10,29,0,[],A curated list of awesome computer vision resources,,186,1,0,0,0,"23
    
    contributors",https://github.com/jbhuang0604/awesome-computer-vision
94,c++,Front-End-Performance-Checklist,thedaviddias,12.1k,886,358,8,3,0,"['frontend', 'front-end-development', 'front-end-developer-tool', 'guidelines', 'checklist', 'reference', 'web-development', 'html', 'css', 'javascript', 'lists', 'resources', 'performance', 'performance-metrics']",🎮 The only Front-End Performance Checklist that runs faster than the others,,194,1,0,0,0,MIT,https://github.com/thedaviddias/Front-End-Performance-Checklist
95,c++,linux-command,jaywcjlove,12.1k,2.9k,412,17,0,0,"['linux', 'linux-command', 'search', 'screen', 'screenshot', 'ls', 'ssh', 'bash', 'gh-pages', 'command-line', 'chrome']",Linux命令大全搜索工具，内容包含Linux命令手册、详解、学习、搜集。https://git.io/linux,https://git.io/linux,609,5,0,0,20,MIT,https://github.com/jaywcjlove/linux-command
96,c++,react-canvas,Flipboard,12.3k,955,415,63,16,0,[],High performance <canvas> rendering for React components,,84,1,0,0,4,BSD-3-Clause,https://github.com/Flipboard/react-canvas
97,c++,graal,oracle,12.3k,855,445,589,68,3,"['polyglot', 'vm', 'java', 'javascript', 'python', 'r', 'ruby', 'c']",GraalVM: Run Programs Faster Anywhere 🚀,https://www.graalvm.org,"44,003",14,0,0,154,View license,https://github.com/oracle/graal
98,c++,awesome-cheatsheets,LeCoupa,12.2k,2k,438,6,10,0,"['cheatsheets', 'javascript', 'bash', 'nodejs', 'cheatsheet', 'database', 'language', 'frontend', 'backend', 'feathersjs', 'redis', 'vuejs', 'vim', 'django', 'programming-language', 'xcode', 'php', 'docker', 'kubernetes', 'sailsjs']","👩‍💻👨‍💻 Awesome cheatsheets for popular programming languages, frameworks and development tools. They include everything you should know in one single file.",https://lecoupa.github.io/awesome-che…,461,3,0,0,0,MIT,https://github.com/LeCoupa/awesome-cheatsheets
99,c++,linux-command,jaywcjlove,12.1k,2.9k,412,17,0,0,"['linux', 'linux-command', 'search', 'screen', 'screenshot', 'ls', 'ssh', 'bash', 'gh-pages', 'command-line', 'chrome']",Linux命令大全搜索工具，内容包含Linux命令手册、详解、学习、搜集。https://git.io/linux,https://git.io/linux,609,5,0,0,20,MIT,https://github.com/jaywcjlove/linux-command
